date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:57	79/79	---M--	200	added ('OK')	text/plain	date:Mon,%2016%20Jan%202023%2007:52:05%20GMT	https://jorgehrdina.com.au/robots.txt		(from )
10:52:57	89144/89144	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:05%20GMT	https://jorgehrdina.com.au/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/index.html	(from )
10:52:57	538/538	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262a28c27-21a%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/logo-icon-75x.svg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/logo-icon-75x.svg	(from https://jorgehrdina.com.au/)
10:52:57	665/665	---M--	200	added ('OK')	image/png	etag:%2262a28c26-299%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-64x.png	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-64x.png	(from https://jorgehrdina.com.au/)
10:52:58	1280/1280	---M--	200	added ('OK')	image/png	etag:%2262a28c26-500%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-120x.png	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-120x.png	(from https://jorgehrdina.com.au/)
10:52:58	15568/15568	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f73169acc8749d83d8cae8e62c5ff3d4%22	https://jorgehrdina.com.au/feed/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/feed/index.html	(from https://jorgehrdina.com.au/)
10:52:58	1644/1644	---M--	200	added ('OK')	image/png	etag:%2262a28c26-66c%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-180x.png	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-180x.png	(from https://jorgehrdina.com.au/)
10:52:59	1506/1506	---M--	200	added ('OK')	image/png	etag:%2262a28c26-5e2%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-152x.png	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-152x.png	(from https://jorgehrdina.com.au/)
10:52:59	1620/1620	---M--	200	added ('OK')	image/png	etag:%2262a28c26-654%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-167x.png	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/favicon-167x.png	(from https://jorgehrdina.com.au/)
10:52:59	217/217	---M--	200	added ('OK')	text/css	etag:%226357e86c-d9%22	https://jorgehrdina.com.au/wp-includes/css/classic-themes.min.css?ver=1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/css/classic-themes.min68b3.css	(from https://jorgehrdina.com.au/)
10:52:59	758/758	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f73169acc8749d83d8cae8e62c5ff3d4%22	https://jorgehrdina.com.au/comments/feed/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/comments/feed/index.html	(from https://jorgehrdina.com.au/)
10:53:00	92/92	---M--	200	added ('OK')	text/css	etag:%2262a28c29-5c%22	https://jorgehrdina.com.au/wp-content/plugins/sticky-menu-or-anything-on-scroll/assets/css/stickThis.css?ver=5.31	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/sticky-menu-or-anything-on-scroll/assets/css/stickThis0170.css	(from https://jorgehrdina.com.au/)
10:53:00	131/131	---M--	200	added ('OK')	text/css	etag:%2262a28c29-83%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/dark-close-icon.css?ver=1673853756	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/dark-close-icon9b4a.css	(from https://jorgehrdina.com.au/)
10:53:00	1893/1893	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-765%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/align-style.css?ver=1673853756	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/css/align-style9b4a.css	(from https://jorgehrdina.com.au/)
10:53:00	832/832	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-340%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup/css/vp-close-icon/close-button-icon.css?ver=1673853756	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup/css/vp-close-icon/close-button-icon9b4a.css	(from https://jorgehrdina.com.au/)
10:53:01	3402/3402	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c29-d4a%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup/css/YouTubePopUp.css?ver=1673853756	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup/css/YouTubePopUp9b4a.css	(from https://jorgehrdina.com.au/)
10:53:01	53/53	---MCZ	302	error ('Found')	text/plain	date:Mon,%2016%20Jan%202023%2007:52:09%20GMT	https://unpkg.com/swiper@8/swiper-bundle.min.css?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/unpkg.com/swiper@8/swiper-bundle.min.c6a4d.delayed	(from https://jorgehrdina.com.au/)
10:53:01	57/57	---MCZ	302	error ('Found')	text/plain	date:Mon,%2016%20Jan%202023%2007:52:09%20GMT	https://unpkg.com/swiper@8/swiper-bundle.min.css	C:/My%20Web%20Sites/ZIAS/unpkg.com/swiper@8/swiper-bundle.min.css	(from https://jorgehrdina.com.au/)
10:53:01	16470/16470	---MCZ	200	added ('OK')	text/css	etag:%224056-knQFLPhd7qTFS8igAGqEi45G1Ug%22	https://unpkg.com/swiper@8.4.5/swiper-bundle.min.css	C:/My%20Web%20Sites/ZIAS/unpkg.com/swiper@8.4.5/swiper-bundle.min.css	(from https://jorgehrdina.com.au/)
10:53:02	256081/256081	---M-Z	200	added ('OK')	text/css	etag:W/%223e851-R7XHx9OauFqaMc3Ws5LCu1f7bMk%22	https://cdn.jsdelivr.net/npm/uikit@3.11.1/dist/css/uikit.min.css?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/cdn.jsdelivr.net/npm/uikit@3.11.1/dist/css/uikit.min6a4d.css	(from https://jorgehrdina.com.au/)
10:53:02	191/191	---M--	200	added ('OK')	text/css	etag:%2262a28c28-bf%22	https://jorgehrdina.com.au/wp-content/themes/jorge-hrdina/style.css?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/themes/jorge-hrdina/style6a4d.css	(from https://jorgehrdina.com.au/)
10:53:02	34152/34152	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c28-8568%22	https://jorgehrdina.com.au/wp-content/themes/jorge-hrdina/assets/css/app.css?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/themes/jorge-hrdina/assets/css/app6a4d.css	(from https://jorgehrdina.com.au/)
10:53:02	10256/10256	---MCZ	200	added ('OK')	text/css	etag:W/%2262a28c28-2810%22	https://jorgehrdina.com.au/wp-content/themes/jorge-hrdina/assets/css/responsive.css?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/themes/jorge-hrdina/assets/css/responsive6a4d.css	(from https://jorgehrdina.com.au/)
10:53:03	899407/899407	---MCZ	200	added ('OK')	text/css	etag:W/%2262a320c6-db94f%22	https://jorgehrdina.com.au/wp-content/uploads/fusion-styles/c9796de51a8ba4c78e3edfdedf6b8fe7.min.css?ver=3.6.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/fusion-styles/c9796de51a8ba4c78e3edfdedf6b8fe7.mina7a0.css	(from https://jorgehrdina.com.au/)
10:53:03	89684/89684	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632879b8-15e54%22	https://jorgehrdina.com.au/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/js/jquery/jquery.mina7a0.js	(from https://jorgehrdina.com.au/)
10:53:04	18275/18275	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-4763%22	https://jorgehrdina.com.au/wp-content/plugins/sticky-menu-or-anything-on-scroll/assets/js/jq-sticky-anything.js?ver=5	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/sticky-menu-or-anything-on-scroll/assets/js/jq-sticky-anythingb52e.js	(from https://jorgehrdina.com.au/)
10:53:04	8677/8677	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-21e5%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.jquery.js?ver=1673853756	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.jquery9b4a.js	(from https://jorgehrdina.com.au/)
10:53:04	725/725	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-2d5%22	https://jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp.js?ver=1673853756	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/video-popup-premium/js/YouTubePopUp9b4a.js	(from https://jorgehrdina.com.au/)
10:53:05	33369/33369	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Jan%202023%2007:52:13%20GMT	https://jorgehrdina.com.au/wp-json/wp/v2/pages/2	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/wp/v2/pages/2.json	(from https://jorgehrdina.com.au/)
10:53:05	203915/203915	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Jan%202023%2007:52:13%20GMT	https://jorgehrdina.com.au/wp-json/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/index.html	(from https://jorgehrdina.com.au/)
10:53:06	822/822	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Jan%202023%2007:52:14%20GMT	https://jorgehrdina.com.au/xmlrpc.php?rsd	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/xmlrpc0db0.php	(from https://jorgehrdina.com.au/)
10:53:06	1045/1045	---MCZ	200	added ('OK')	text/xml	etag:W/%2252a8c1b7-415%22	https://jorgehrdina.com.au/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/wlwmanifest.xml	(from https://jorgehrdina.com.au/)
10:53:06	2507/2507	---MCZ	200	added ('OK')	application/json	date:Mon,%2016%20Jan%202023%2007:52:15%20GMT	https://jorgehrdina.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjorgehrdina.com.au%2F	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/oembed/1.0/embed417f.json	(from https://jorgehrdina.com.au/)
10:53:07	2575/2575	---MCZ	200	added ('OK')	text/xml	date:Mon,%2016%20Jan%202023%2007:52:15%20GMT	https://jorgehrdina.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjorgehrdina.com.au%2F&format=xml	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-json/oembed/1.0/embedd60f	(from https://jorgehrdina.com.au/)
10:53:07	19164/19164	---M--	200	added ('OK')	font/woff	etag:%2262a28c29-4adc%22	https://jorgehrdina.com.au/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.woff	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.woff	(from https://jorgehrdina.com.au/)
10:53:10	13264/13264	---M--	200	added ('OK')	font/woff2	etag:%2262a28c29-33d0%22	http://jorgehrdina.com.au/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from https://jorgehrdina.com.au/)
10:53:13	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%2262a28c29-12bc0%22	http://jorgehrdina.com.au/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-brands-400.woff2	(from https://jorgehrdina.com.au/)
10:53:14	78212/78212	---M--	200	added ('OK')	font/woff2	etag:%2262a28c29-13184%22	http://jorgehrdina.com.au/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/themes/Avada/includes/lib/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from https://jorgehrdina.com.au/)
10:53:15	528/528	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262a28c27-210%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/logo-icon-40x.svg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/logo-icon-40x.svg	(from https://jorgehrdina.com.au/)
10:53:15	107485/107485	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:23%20GMT	https://jorgehrdina.com.au/about/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/about/index.html	(from https://jorgehrdina.com.au/)
10:53:16	90229/90229	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:24%20GMT	https://jorgehrdina.com.au/contact/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/contact/index.html	(from https://jorgehrdina.com.au/)
10:53:16	156262/156262	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:24%20GMT	https://jorgehrdina.com.au/press/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/press/index.html	(from https://jorgehrdina.com.au/)
10:53:17	99441/99441	---M--	200	added ('OK')	image/gif	etag:%2262a28c24-18471%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/loader.gif?2023011672236	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/loaderc98a.gif	(from https://jorgehrdina.com.au/)
10:53:17	76433/76433	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:24%20GMT	https://jorgehrdina.com.au/projects/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/projects/index.html	(from https://jorgehrdina.com.au/)
10:53:17	93258/93258	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:25%20GMT	https://jorgehrdina.com.au/author/made-agency/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/author/made-agency/index.html	(from https://jorgehrdina.com.au/)
10:53:19	89930/89930	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:27%20GMT	https://jorgehrdina.com.au/project/gunnamatta/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/gunnamatta/index.html	(from https://jorgehrdina.com.au/)
10:53:19	162931/162931	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c23-27c73%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/JH-Gunnamatta-House-featured-img-01.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/JH-Gunnamatta-House-featured-img-01.jpg	(from https://jorgehrdina.com.au/)
10:53:19	84936/84936	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:27%20GMT	https://jorgehrdina.com.au/project/the-pavillion/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/the-pavillion/index.html	(from https://jorgehrdina.com.au/)
10:53:19	138662/138662	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c28-21da6%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/the-pavillion-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/the-pavillion-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:22	130607/130607	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-1fe2f%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/woollahra-featured-img.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/woollahra-featured-img.jpg	(from https://jorgehrdina.com.au/)
10:53:22	307216/307216	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c26-4b010%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/delany-house-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/delany-house-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:22	86037/86037	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:28%20GMT	https://jorgehrdina.com.au/project/woollahra/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/woollahra/index.html	(from https://jorgehrdina.com.au/)
10:53:22	92407/92407	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:30%20GMT	https://jorgehrdina.com.au/project/delany-house/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/delany-house/index.html	(from https://jorgehrdina.com.au/)
10:53:24	202185/202185	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c28-315c9%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/seaforth-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/seaforth-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:25	86664/86664	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:31%20GMT	https://jorgehrdina.com.au/project/palm-beach/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/palm-beach/index.html	(from https://jorgehrdina.com.au/)
10:53:26	190898/190898	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c27-2e9b2%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/northbridge-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/northbridge-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:26	257160/257160	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c27-3ec88%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/palm-beach-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/palm-beach-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:27	84250/84250	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:34%20GMT	https://jorgehrdina.com.au/project/seaforth/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/seaforth/index.html	(from https://jorgehrdina.com.au/)
10:53:31	254610/254610	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c27-3e292%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/hrdina-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/hrdina-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:31	86079/86079	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:35%20GMT	https://jorgehrdina.com.au/project/northbridge/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/northbridge/index.html	(from https://jorgehrdina.com.au/)
10:53:31	85545/85545	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:36%20GMT	https://jorgehrdina.com.au/project/hrdina-house/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/hrdina-house/index.html	(from https://jorgehrdina.com.au/)
10:53:32	94171/94171	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c24-16fdb%22	https://jorgehrdina.com.au/wp-content/uploads/2022/05/parasol-house-featured-img.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/05/parasol-house-featured-img.jpg	(from https://jorgehrdina.com.au/)
10:53:32	83996/83996	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:40%20GMT	https://jorgehrdina.com.au/project/casey/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/casey/index.html	(from https://jorgehrdina.com.au/)
10:53:32	161525/161525	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c25-276f5%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/casey-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/casey-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:33	82461/82461	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:41%20GMT	https://jorgehrdina.com.au/project/parasol-house/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/parasol-house/index.html	(from https://jorgehrdina.com.au/)
10:53:33	84060/84060	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:41%20GMT	https://jorgehrdina.com.au/project/haskell/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/haskell/index.html	(from https://jorgehrdina.com.au/)
10:53:33	186016/186016	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c26-2d6a0%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/haskell-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/haskell-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:34	106003/106003	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c26-19e13%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/gibson-featured-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/gibson-featured-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:34	2226/2226	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262a28c24-8b2%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/JH-marquee.svg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/JH-marquee.svg	(from https://jorgehrdina.com.au/)
10:53:34	86583/86583	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Jan%202023%2007:52:42%20GMT	https://jorgehrdina.com.au/project/gibson-house/	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/project/gibson-house/index.html	(from https://jorgehrdina.com.au/)
10:53:34	3504/3504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262a28c27-db0%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/jorge-hrdina-logo-white.svg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/jorge-hrdina-logo-white.svg	(from https://jorgehrdina.com.au/)
10:53:35	94889/94889	---MCZ	200	added ('OK')	text/css	etag:W/%22636e62ad-172a9%22	https://jorgehrdina.com.au/wp-includes/css/dist/block-library/style.min.css?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-includes/css/dist/block-library/style.min6a4d.css	(from https://jorgehrdina.com.au/)
10:53:35	3816/3816	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c29-ee8%22	https://jorgehrdina.com.au/wp-content/plugins/sticky-menu-or-anything-on-scroll/assets/js/stickThis.js?ver=5	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/sticky-menu-or-anything-on-scroll/assets/js/stickThisb52e.js	(from https://jorgehrdina.com.au/)
10:53:35	52/52	---MCZ	302	error ('Found')	text/plain	date:Mon,%2016%20Jan%202023%2007:52:43%20GMT	https://unpkg.com/swiper@8/swiper-bundle.min.js?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/unpkg.com/swiper@8/swiper-bundle.min.356a4d.delayed	(from https://jorgehrdina.com.au/)
10:53:35	140281/140281	---M--	200	added ('OK')	image/jpeg	etag:%2262a28c26-223f9%22	https://jorgehrdina.com.au/wp-content/uploads/2022/02/home-about-01-min.jpg	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/2022/02/home-about-01-min.jpg	(from https://jorgehrdina.com.au/)
10:53:35	112/112	---MCZ	302	error ('Found')	text/html	date:Mon,%2016%20Jan%202023%2007:52:44%20GMT	https://unpkg.com/swiper@8/swiper-bundle.min.js	C:/My%20Web%20Sites/ZIAS/unpkg.com/swiper@8/swiper-bundle.min.js	(from https://jorgehrdina.com.au/)
10:53:35	143707/143707	---MCZ	200	added ('OK')	application/javascript	etag:%222315b-t5sVkS+OMbzdHrTZGoTsEiXqNM4%22	https://unpkg.com/swiper@8.4.5/swiper-bundle.min.js	C:/My%20Web%20Sites/ZIAS/unpkg.com/swiper@8.4.5/swiper-bundle.min.js	(from https://jorgehrdina.com.au/)
10:53:36	64148/64148	---M-Z	200	added ('OK')	application/javascript	etag:%2261c68a7c-62f1%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.9.1/gsap.min.js?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/cdnjs.cloudflare.com/ajax/libs/gsap/3.9.1/gsap.min6a4d.js	(from https://jorgehrdina.com.au/)
10:53:37	24528/24528	---M-Z	200	added ('OK')	application/javascript	etag:%2261c68a7c-29b4%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/3.9.1/ScrollTrigger.min.js?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/cdnjs.cloudflare.com/ajax/libs/gsap/3.9.1/ScrollTrigger.min6a4d.js	(from https://jorgehrdina.com.au/)
10:53:37	139036/139036	---M-Z	200	added ('OK')	application/javascript	etag:W/%2221f1c-r9VaKwJ/AcOMTdoDBR4pTBkHuCw%22	https://cdn.jsdelivr.net/npm/uikit@3.11.1/dist/js/uikit.min.js?ver=6.1.1	C:/My%20Web%20Sites/ZIAS/cdn.jsdelivr.net/npm/uikit@3.11.1/dist/js/uikit.min6a4d.js	(from https://jorgehrdina.com.au/)
10:53:38	8089/8089	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28df4-1f99%22	https://jorgehrdina.com.au/wp-content/themes/jorge-hrdina/assets/js/app.js?ver%5B0%5D=jquery	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/themes/jorge-hrdina/assets/js/app0556.js	(from https://jorgehrdina.com.au/)
10:53:39	49/49	---M--	200	added ('OK')	application/javascript	etag:%2262a28c23-31%22	https://jorgehrdina.com.au/wp-content/uploads/wpmss/wpmssab.min.js?ver=1646286243	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/uploads/wpmss/wpmssab.min8d12.js	(from https://jorgehrdina.com.au/)
10:53:39	7551/7551	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262a28c2a-1d7f%22	https://jorgehrdina.com.au/wp-content/plugins/mousewheel-smooth-scroll/js/SmoothScroll.min.js?ver=1.4.10	C:/My%20Web%20Sites/ZIAS/jorgehrdina.com.au/wp-content/plugins/mousewheel-smooth-scroll/js/SmoothScroll.min5b3c.js	(from https://jorgehrdina.com.au/)
